listing_id,WIC,SNAP,longitude,latitude,location_address,listing_name,fm_bool,csa_bool,om_bool,Farmer Market Type,Benefit Type,Block_FIPS,bbox,county_name,County_FIPS,State_FIPS,State_name,geometry
200919,0.0,0.0,-71.5797414,44.6505495,"395 Route 102, Maidstone, Vermont 05905",Sweet Eats Farm & CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,500099501001268.0,"[-71.61623, 44.57108, -71.548609, 44.658041]",Essex County,50009.0,VT,Vermont,POINT (-71.5797414 44.6505495)
200920,0.0,0.0,-78.972946,35.7332423,"215 E Deer Run, Apex, North Carolina 27523",Leaning 7 Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,370370207022038.0,"[-78.981148, 35.724699, -78.966374, 35.738519]",Chatham County,37037.0,NC,North Carolina,POINT (-78.972946 35.7332423)
200921,0.0,0.0,-111.5138323,40.6658215,"2260 Park Avenue, Park City, Utah 84060",WeGro4U LLC,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,490439643082006.0,"[-111.515414, 40.665202, -111.512961, 40.668161]",Summit County,49043.0,UT,Utah,POINT (-111.5138323 40.6658215)
200922,0.0,1.0,-112.0942818,33.5099687,"1616 W Camelback Rd, Phoenix, Arizona 85015",CamelBackyard CSA,0.0,1.0,0.0,Community Supported Agriculture,SNAP,40131074021003.0,"[-112.095637, 33.509506, -112.092908, 33.510541]",Maricopa County,4013.0,AZ,Arizona,POINT (-112.0942818 33.5099687)
200923,0.0,0.0,-71.2081835,42.4315059,"870 Massachusetts Avenue, Lexington, Massachusetts 02420",Earthlands Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,250173581001004.0,"[-71.209636, 42.431386, -71.207914, 42.433872]",Middlesex County,25017.0,MA,Massachusetts,POINT (-71.2081835 42.4315059)
200924,0.0,0.0,-83.588739,38.752586,"166 Charity Lane, West Union, Ohio 45693",Charity Hill Microfarm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,390017704004031.0,"[-83.604791, 38.726089, -83.569383, 38.755753]",Adams County,39001.0,OH,Ohio,POINT (-83.588739 38.752586)
200925,0.0,0.0,-122.985547,44.0124209,"34645 Seavey Way, Eugene, Oregon 97405","Eagle Wing Acres, LLC",0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,410390017001014.0,"[-123.011808, 44.011441, -122.983782, 44.020726]",Lane County,41039.0,OR,Oregon,POINT (-122.985547 44.0124209)
200927,0.0,0.0,-80.3524828,35.2234103,"Silver rd., Oakboro , North Carolina 28129",Sprouting Acres Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,371679309012024.0,"[-80.362072, 35.219322, -80.349796, 35.223946]",Stanly County,37167.0,NC,North Carolina,POINT (-80.3524828 35.2234103)
200928,0.0,0.0,-82.5656672,27.5481455,"3927 US-19, Palmetto, Florida 34221","Million Acre Farms, LLC",0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,120810014041031.0,"[-82.569116, 27.543285, -82.564616, 27.552063]",Manatee County,12081.0,FL,Florida,POINT (-82.5656672 27.5481455)
200929,0.0,1.0,-83.2524198,37.5811203,"12205 Hwy 30 East, Jackson, Kentucky 41339",Roaring Shoals Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP,210259208001059.0,"[-83.293546, 37.579468, -83.224185, 37.619344]",Breathitt County,21025.0,KY,Kentucky,POINT (-83.2524198 37.5811203)
200930,0.0,1.0,-117.0067188,33.3109519,"14909 Pauma Valley Drive, Pauma Valley, California 92061",Foodshed Small Farm Distro,0.0,1.0,0.0,Community Supported Agriculture,SNAP,60730191101006.0,"[-117.023928, 33.285595, -116.999918, 33.311574]",San Diego County,6073.0,CA,California,POINT (-117.0067188 33.3109519)
200931,0.0,0.0,-122.6112523,45.8560568,"32609 NE Fuller Rd, La Center, Washington 98629",Mindful Creations LLC,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,530110402033004.0,"[-122.630713, 45.849725, -122.59731, 45.866478]",Clark County,53011.0,WA,Washington,POINT (-122.6112523 45.8560568)
200932,0.0,0.0,-83.611587,39.2022866,", hillsboro, Ohio",A Bounty Of Eden,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,390719548003006.0,"[-83.612658, 39.202209, -83.611395, 39.203011]",Highland County,39071.0,OH,Ohio,POINT (-83.611587 39.2022866)
200933,0.0,0.0,-122.4304739,45.430725,"22450 SE Ridgeview Dr Damascus, Oregon 97089, Damascus, Oregon 97089",Telios Farm CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,410050232012037.0,"[-122.434383, 45.425088, -122.413788, 45.432564]",Clackamas County,41005.0,OR,Oregon,POINT (-122.4304739 45.430725)
200934,0.0,0.0,-71.6841833,41.9902453,"844 Sherman Farm Rd, Harrisville, Rhode Island 02830",Natural Harvest Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,440070130011055.0,"[-71.691813, 41.971028, -71.678457, 42.003196]",Providence County,44007.0,RI,Rhode Island,POINT (-71.6841833 41.9902453)
200935,0.0,1.0,-78.2247211,34.3157241,", Delco , North Carolina 28436",Farm To Vittles,0.0,1.0,0.0,Community Supported Agriculture,SNAP,370479301003030.0,"[-78.229555, 34.314755, -78.22451, 34.316398]",Columbus County,37047.0,NC,North Carolina,POINT (-78.2247211 34.3157241)
200936,0.0,0.0,-89.4661862,42.785491,"N7720 Sandy Hook Rd, Brooklyn, Wisconsin 53521",Tomato Mountain Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,550459601001062.0,"[-89.467138, 42.784524, -89.457101, 42.791585]",Green County,55045.0,WI,Wisconsin,POINT (-89.4661862 42.785491)
200937,0.0,0.0,-74.8898415,40.6876557,"218 County Rd 513, Glen Gardner , New Jersey 08826",Homegrown Greens CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340190102022009.0,"[-74.890793, 40.683919, -74.861225, 40.708561]",Hunterdon County,34019.0,NJ,New Jersey,POINT (-74.8898415 40.6876557)
200938,0.0,0.0,-75.0910225,39.4041714,"2018 w main st, millville, New Jersey 08332",Kumaries garden  CSA and farm stand,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340110304022013.0,"[-75.10143, 39.40169, -75.076943, 39.415348]",Cumberland County,34011.0,NJ,New Jersey,POINT (-75.0910225 39.4041714)
200939,0.0,0.0,-91.4940604,41.8072344,", Solon , Iowa",Bountiful Harvest Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,191030101002037.0,"[-91.494139, 41.807172, -91.492971, 41.808066]",Johnson County,19103.0,IA,Iowa,POINT (-91.4940604 41.8072344)
200940,0.0,0.0,-94.3490471,45.991867,"609 13th Ave. NE, Suite 8, Little Falls, Minnesota 56345",Sprout,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,270977806005018.0,"[-94.350928, 45.983136, -94.339972, 45.998069]",Morrison County,27097.0,MN,Minnesota,POINT (-94.3490471 45.991867)
200941,0.0,0.0,-83.7912076,43.5938389,"285 W. Center Rd, Essexville , Michigan 48732",VanOoteghem Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,260172852011009.0,"[-83.799436, 43.58703, -83.789504, 43.594247]",Bay County,26017.0,MI,Michigan,POINT (-83.7912076 43.5938389)
200942,0.0,0.0,-73.7776336,41.2709274,"PO Box 54, Yorktown Heights, New York 10598",Hilltop Hanover Farm and Environmental Center,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361190148094005.0,"[-73.778465, 41.270214, -73.776764, 41.271128]",Westchester County,36119.0,NY,New York,POINT (-73.7776336 41.2709274)
200943,0.0,0.0,-87.6751608,36.5104279,"115 Gillum Hollow Road, Indian Mound, Tennessee 37079",Firefly Farm CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,471611102021005.0,"[-87.67664, 36.50984, -87.623076, 36.544885]",Stewart County,47161.0,TN,Tennessee,POINT (-87.6751608 36.5104279)
200944,0.0,0.0,-122.1002666,40.0212683,"25255 3rd Ave, PO Box 194, Los Molinos, California 96055",Kitchel Family Organics,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,61030009002033.0,"[-122.104742, 40.021211, -122.099905, 40.02812]",Tehama County,6103.0,CA,California,POINT (-122.1002666 40.0212683)
200945,0.0,1.0,-71.6690966,42.8466713,"150 North River Road, Milford, New Hampshire 03055","Trombly Gardens, LLC",0.0,1.0,0.0,Community Supported Agriculture,SNAP,330110161002013.0,"[-71.676516, 42.836086, -71.649613, 42.848518]",Hillsborough County,33011.0,NH,New Hampshire,POINT (-71.6690966 42.8466713)
200946,0.0,0.0,-96.9277051,44.4787292,"20044 464th Ave, Bruce, South Dakota 57220",Haroldson Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,460119587002070.0,"[-96.927969, 44.470735, -96.907415, 44.485209]",Brookings County,46011.0,SD,South Dakota,POINT (-96.9277051 44.4787292)
200947,0.0,0.0,-92.341584,46.931371,"5818 Munger Shaw Rd, Saginaw, Minnesota 55779",Fairhaven Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,271370111021002.0,"[-92.344409, 46.912161, -92.330212, 46.952861]",St. Louis County,27137.0,MN,Minnesota,POINT (-92.341584 46.931371)
200948,0.0,0.0,-109.7226498,40.9880142,"PO Box 616, Manila, Utah 84046",The Forbes Family Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,490099601001075.0,"[-109.722702, 40.984778, -109.711029, 40.988364]",Daggett County,49009.0,UT,Utah,POINT (-109.7226498 40.9880142)
200949,0.0,0.0,-116.4141505,43.5735916,"3445 South Linder Road, Meridian, Idaho 83642",Spyglass Gardens llc,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,160010103362017.0,"[-116.426452, 43.566744, -116.413743, 43.575654]",Ada County,16001.0,ID,Idaho,POINT (-116.4141505 43.5735916)
200950,0.0,0.0,-88.1573269,42.0387198,"272 Kosan Circle Streamwood Illinois, Streamwood , Illinois 60103",Three Bees,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,170318043053000.0,"[-88.15933, 42.03153, -88.15552, 42.039145]",Cook County,17031.0,IL,Illinois,POINT (-88.1573269 42.0387198)
200951,0.0,0.0,-81.3727765,40.6983191,"1044 Battlesburg St Sw, East Sparta, Ohio 44626",Simon Certified Organic Family Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,391517149014031.0,"[-81.381102, 40.675882, -81.366809, 40.698689]",Stark County,39151.0,OH,Ohio,POINT (-81.3727765 40.6983191)
200955,0.0,0.0,-80.3200502,36.9112443,"236 Garden Way SE, Floyd, Virginia 24091",Rivenwood Gardens at Floyd Ecovillage,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,510639201041025.0,"[-80.320485, 36.911202, -80.319594, 36.91253]",Floyd County,51063.0,VA,Virginia,POINT (-80.3200502 36.9112443)
200956,0.0,1.0,-72.5823361,42.4617329,"23 South Main St. , Sunderland, Massachusetts 01375",Warner Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP,250110408002000.0,"[-72.588166, 42.438742, -72.579513, 42.467224]",Franklin County,25011.0,MA,Massachusetts,POINT (-72.5823361 42.4617329)
200953,0.0,1.0,-71.725992,43.2494076,"119 Dustin Rd, Webster, NH, USA",Warner River Produce,0.0,1.0,0.0,Community Supported Agriculture,SNAP,330130385003049.0,"[-71.730613, 43.242685, -71.7218, 43.251511]",Merrimack County,33013.0,NH,New Hampshire,POINT (-71.725992 43.2494076)
200704,0.0,0.0,-73.355246,42.0103946,"19 Raymond Avenue, North Canaan, Connecticut 06018",Howling Flats Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,90052602004001.0,"[-73.359216, 42.005005, -73.337968, 42.033936]",Litchfield County,9005.0,CT,Connecticut,POINT (-73.355246 42.0103946)
200959,0.0,0.0,-75.571609,39.1208836,"1919 Allabands Mill Rd, Camden Wyoming, DE 19934",Fifer's Farm Store & Kitchen,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,100010418021012.0,"[-75.58655, 39.11922, -75.560313, 39.125412]",Kent County,10001.0,DE,Delaware,POINT (-75.571609 39.1208836)
200111,1.0,0.0,-88.820853,42.322216,"11577 Poplar Grove Road, Poplar Grove, Illinois 61065",Trogg's Hollow,0.0,1.0,0.0,Community Supported Agriculture,WIC,170070105023012.0,"[-88.822073, 42.314499, -88.801972, 42.327892]",Boone County,17007.0,IL,Illinois,POINT (-88.820853 42.322216)
200209,0.0,1.0,-89.171127,34.8575164,"1394 Gray Academy Rd., Ashland, Mississippi 38603",Tubby Creek Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP,280099501023001.0,"[-89.175693, 34.844615, -89.160404, 34.872427]",Benton County,28009.0,MS,Mississippi,POINT (-89.171127 34.8575164)
200363,0.0,0.0,-80.2116891,37.01686009999999,"424 Jerry Ln NE, Check, VA 24072, USA",Seven Springs Farm CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,510639201033018.0,"[-80.246153, 37.003921, -80.196705, 37.03666]",Floyd County,51063.0,VA,Virginia,POINT (-80.2116891 37.01686009999999)
200844,0.0,0.0,-96.579715,33.1207822,"296 W FOREST GROVE RD, Lucas, Texas 75002",GreenTexasFarms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,480850314192011.0,"[-96.609724, 33.118616, -96.578745, 33.125395]",Collin County,48085.0,TX,Texas,POINT (-96.579715 33.1207822)
200440,0.0,0.0,-94.1925601,41.6186848,"28770 El Paso Ave, Redfield, IA 50233",Raccoon Forks Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,190490505001267.0,"[-94.19713, 41.611592, -94.164117, 41.629757]",Dallas County,19049.0,IA,Iowa,POINT (-94.1925601 41.6186848)
200926,0.0,0.0,-122.8238806,38.4021359,"Sebastopol, California, USA",Beet Generation Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,60971534061023.0,"[-122.824188, 38.401456, -122.822733, 38.402426]",Sonoma County,6097.0,CA,California,POINT (-122.8238806 38.4021359)
200960,0.0,0.0,-122.3259894,48.3840089,"19460 E Hickox Rd, Mount Vernon, WA, USA",Tangled Thicket Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,530579527001032.0,"[-122.330765, 48.381198, -122.324575, 48.384794]",Skagit County,53057.0,WA,Washington,POINT (-122.3259894 48.3840089)
200481,0.0,0.0,-79.406711,39.4078747,"1916 MD Hwy, Ste A, Oakland, Maryland 21550",Garrett Growers Cooperative,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,240230006012022.0,"[-79.407048, 39.407477, -79.404415, 39.41038]",Garrett County,24023.0,MD,Maryland,POINT (-79.406711 39.4078747)
200745,0.0,0.0,-80.046143,41.2895447,"1919 Harrisville Rd, Stoneboro, Pennsylvania 16153",Old Time Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,420850325022011.0,"[-80.072714, 41.269566, -80.045829, 41.296802]",Mercer County,42085.0,PA,Pennsylvania,POINT (-80.046143 41.2895447)
200080,0.0,0.0,-95.258313,43.239793,"2773 Jefferson Ave., Boyden, Iowa 51234/1655 280th St., Everly, Iowa 51338",GoodEetens Produce Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,190410804002047.0,"[-95.26164, 43.227339, -95.229919, 43.2419]",Clay County,19041.0,IA,Iowa,POINT (-95.258313 43.239793)
200548,0.0,1.0,-85.746021,42.455991,"2051 Jefferson Road, Otsego, Michigan 49078",Blue Stone Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP,260050318001029.0,"[-85.778826, 42.45254, -85.739341, 42.475257]",Allegan County,26005.0,MI,Michigan,POINT (-85.746021 42.455991)
200806,1.0,1.0,-94.084308488461,41.323033157672,"1823 225th St, Winterset, Iowa 50273",Cedar Shake Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP ; WIC,191210603003022.0,"[-94.094912, 41.322926, -94.05659, 41.330287]",Madison County,19121.0,IA,Iowa,POINT (-94.084308488461 41.323033157672)
200277,0.0,1.0,-76.9658924,42.4606582,"4721 New York 14A, Rock Stream, NY, USA",Crosswinds Farm & Creamery,0.0,1.0,0.0,Community Supported Agriculture,SNAP,360979502001002.0,"[-76.96883, 42.452027, -76.955915, 42.460872]",Schuyler County,36097.0,NY,New York,POINT (-76.9658924 42.4606582)
200904,0.0,0.0,-79.62505540000001,36.00090599999999,"3625 Old Julian Rd, Whitsett, North Carolina 27377, USA",Foust Family Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,370810170003024.0,"[-79.626027, 35.995696, -79.623007, 36.008125]",Guilford County,37081.0,NC,North Carolina,POINT (-79.62505540000001 36.00090599999999)
200965,0.0,1.0,-96.8117815,32.6845583,"907 East Ledbetter Drive, Dallas, TX, USA",For Oak Cliff Farmers Market,0.0,1.0,0.0,Community Supported Agriculture,SNAP,481130059012034.0,"[-96.812972, 32.68368, -96.809376, 32.686586]",Dallas County,48113.0,TX,Texas,POINT (-96.8117815 32.6845583)
200873,0.0,0.0,-73.958162,40.7837072,"1085 Fifth Avenue , New York, New York 10128",Carnegie Hill CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360610150024001.0,"[-73.959004, 40.782791, -73.956945, 40.784098]",New York County,36061.0,NY,New York,POINT (-73.958162 40.7837072)
200095,0.0,0.0,-112.1887832,43.36631999999999,"469 East 1200 North, Shelley, ID, USA",Shelley's Fresh Produce and Cut Flowers,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,160119503001097.0,"[-112.223138, 43.341302, -112.186773, 43.367187]",Bingham County,16011.0,ID,Idaho,POINT (-112.1887832 43.36631999999999)
200970,1.0,1.0,-77.9462683,41.9794041,"2145 Dogtown Road, Genesee, PA 16923, USA",Blue Marble Farm LLC CSA,0.0,1.0,0.0,Community Supported Agriculture,SNAP ; WIC,421059501021017.0,"[-77.962899, 41.97028, -77.93856, 41.9902]",Potter County,42105.0,PA,Pennsylvania,POINT (-77.9462683 41.9794041)
200968,0.0,0.0,-120.6660493,35.2536502,"241 Prado Road, San Luis Obispo, CA, USA",Harvestly.co,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,60790111032019.0,"[-120.671437, 35.250488, -120.664678, 35.254037]",San Luis Obispo County,6079.0,CA,California,POINT (-120.6660493 35.2536502)
200971,0.0,0.0,-89.866,42.816494,"74 County Highway F, Blanchardville, WI, USA",Valhalla Hills Farm CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,550499505003120.0,"[-89.882508, 42.813281, -89.863751, 42.835143]",Iowa County,55049.0,WI,Wisconsin,POINT (-89.866 42.816494)
701646,0.0,1.0,-85.300271,35.0111974,"1000 East 30th Street, Chattanooga, TN, USA",Crabtree Farms of Chattanooga,0.0,0.0,1.0,On Market Farmers' Market,SNAP,470650023001001.0,"[-85.305657, 35.001639, -85.295532, 35.025394]",Hamilton County,47065.0,TN,Tennessee,POINT (-85.300271 35.0111974)
701647,0.0,0.0,-114.08936,47.7456671,"34838 Cherrywood Lane, Polson, MT, USA",Spindrift Orchard & Vineyard,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,300479403041067.0,"[-114.091109, 47.704394, -114.040175, 47.764143]",Lake County,30047.0,MT,Montana,POINT (-114.08936 47.7456671)
701652,0.0,0.0,-73.3552462,42.0103946,"19 Raymond Avenue, North Canaan, Connecticut 06018",Howling Flats Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,90052602004001.0,"[-73.359216, 42.005005, -73.337968, 42.033936]",Litchfield County,9005.0,CT,Connecticut,POINT (-73.3552462 42.0103946)
701656,0.0,0.0,-81.5767371,29.423516,"124 Diamond Lake Lane, Crescent City, FL, USA",Allison Family Farm LLC,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,121079514022008.0,"[-81.585531, 29.391832, -81.539373, 29.44166]",Putnam County,12107.0,FL,Florida,POINT (-81.5767371 29.423516)
701661,0.0,0.0,-82.416,34.174219,"211 Melaleuca Ln, Abbeville, SC 29620",The Twenty-Eight Eleven (The 2811),0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,450019504012013.0,"[-82.431407, 34.164311, -82.40678, 34.187923]",Abbeville County,45001.0,SC,South Carolina,POINT (-82.416 34.174219)
701665,0.0,0.0,-97.240593,31.214426,"Deer Creek Road, Troy, TX, USA",The Silo House At Laughing Llama Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,480270201021013.0,"[-97.272606, 31.207001, -97.234259, 31.245549]",Bell County,48027.0,TX,Texas,POINT (-97.240593 31.214426)
700000,0.0,0.0,-84.143136,42.493246,"17050 Kane Rd, Stockbridge, Michigan 49285","Zatkovich Pastures, LLC",0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,260650060021068.0,"[-84.160231, 42.486578, -84.140677, 42.504791]",Ingham County,26065.0,MI,Michigan,POINT (-84.143136 42.493246)
700001,0.0,0.0,-79.528025,39.553567,"17 Reckart Mill, Terra Alta, West Virginia 26764",Working H Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,540779641012066.0,"[-79.533073, 39.549857, -79.495679, 39.571208]",Preston County,54077.0,WV,West Virginia,POINT (-79.528025 39.553567)
700002,0.0,0.0,-70.072353,43.830637,"184 Burnett Rd., Freeport, Maine 04032",Wolfe's Neck Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,230050045021015.0,"[-70.075857, 43.828334, -70.052919, 43.843638]",Cumberland County,23005.0,ME,Maine,POINT (-70.072353 43.830637)
